Event,Team,Driver,PitStopCount,AvgPitDuration,TotalPitDuration,MostFrequentCompound,AvgTyreLife,AvgLapTime,AvgPrevLapTime,AvgNextLapTime,PitStopLapTimeRatio
Hungary,Alpine,OCO,1,23.606,23.606,MEDIUM,23.0,87.713,85.479,107.433,0.26912772337053803
Hungary,Red Bull Racing,PER,2,21.1385,42.277,MEDIUM,21.0,88.41550000000001,85.608,102.8255,0.2390813827892168
Hungary,McLaren,RIC,2,21.5435,43.087,MEDIUM,24.0,88.9945,86.4245,106.677,0.24207675755243302
Hungary,Mercedes,RUS,2,22.246,44.492,MEDIUM,21.0,87.146,84.57,102.81700000000001,0.25527276065453375
Hungary,Ferrari,SAI,2,23.133000000000003,46.266000000000005,MEDIUM,23.5,86.8005,84.701,103.74549999999999,0.2665076814073652
Hungary,Aston Martin,STR,2,21.706,43.412,MEDIUM,25.0,88.2195,85.82249999999999,107.5175,0.24604537545553987
Hungary,AlphaTauri,TSU,3,21.910666666666668,65.732,SOFT,17.0,89.05066666666666,85.93766666666666,113.26033333333334,0.2460471941067258
Hungary,Red Bull Racing,VER,2,21.2665,42.533,MEDIUM,19.5,86.8385,84.37950000000001,99.8135,0.24489713663870288
Hungary,Aston Martin,VET,2,23.1915,46.383,MEDIUM,23.5,88.024,86.017,105.04599999999999,0.2634679178405889
Hungary,Alfa Romeo,ZHO,2,25.253999999999998,50.507999999999996,HARD,25.5,89.4045,87.0055,108.702,0.28246900323809204
Belgium,Williams,ALB,2,23.866999999999997,47.733999999999995,HARD,13.0,120.5915,116.269,128.8945,0.19791610519812755
Belgium,Alpine,ALO,2,23.302,46.604,MEDIUM,12.5,119.6105,115.26249999999999,127.974,0.19481567253711002
Belgium,AlphaTauri,GAS,2,22.6965,45.393,HARD,11.0,120.24799999999999,116.6565,127.24799999999999,0.1887474219945446
Belgium,Williams,LAT,3,27.76433333333333,83.29299999999999,MEDIUM,11.666666666666666,121.3765,116.554,129.12,0.2287455424512433
Belgium,Ferrari,LEC,3,23.590999999999998,70.773,MEDIUM,14.0,118.8435,122.96199999999999,128.1175,0.1985047562550749
Belgium,Haas F1 Team,MAG,2,25.1045,50.209,HARD,13.5,120.9445,116.97999999999999,129.64,0.20757041452897818
Belgium,Haas F1 Team,MSC,2,24.514499999999998,49.028999999999996,HARD,15.0,121.207,117.12,129.6565,0.2022531701964408
Belgium,McLaren,NOR,2,23.336,46.672,HARD,14.5,119.7675,116.2945,128.945,0.1948441772601081
Belgium,Alpine,OCO,2,23.516,47.032,HARD,16.0,119.5615,115.35050000000001,127.00399999999999,0.19668538785478604
Belgium,Red Bull Racing,PER,2,22.514,45.028,MEDIUM,13.5,118.67099999999999,114.5035,125.0125,0.18971779120425378
Belgium,McLaren,RIC,2,23.1155,46.231,HARD,16.0,119.7885,115.394,127.916,0.19296927501387864
Belgium,Mercedes,RUS,2,22.9075,45.815,MEDIUM,14.5,118.4315,114.14699999999999,126.295,0.19342404681187014
Belgium,Ferrari,SAI,2,22.6655,45.331,MEDIUM,13.5,118.7115,114.44200000000001,126.447,0.19092926970007118
Belgium,Aston Martin,STR,2,23.4065,46.813,MEDIUM,14.0,120.4735,116.59,128.98250000000002,0.19428754041345192
Belgium,AlphaTauri,TSU,2,27.1425,54.285,HARD,15.0,118.6755,114.84,132.22899999999998,0.22871190768102934
Belgium,Red Bull Racing,VER,2,22.652,45.304,MEDIUM,15.0,117.4755,113.33,124.394,0.19282318440866394
Belgium,Aston Martin,VET,2,23.053,46.106,HARD,17.0,119.53,115.517,128.512,0.19286371622186899
Belgium,Alfa Romeo,ZHO,2,23.563499999999998,47.126999999999995,MEDIUM,14.0,119.565,116.358,128.78,0.19707690377618867
Netherlands,Williams,ALB,4,-12.328000000000001,-49.312000000000005,MEDIUM,14.0,96.135,81.39625000000001,114.7625,-0.12823633432152703
Netherlands,Alpine,ALO,3,19.001,57.003,SOFT,19.0,93.31966666666666,87.43866666666666,112.71666666666665,0.20361195746520028
Netherlands,Alfa Romeo,BOT,2,20.3855,40.771,SOFT,17.0,80.8735,77.7295,97.0415,0.2520664989149721
Netherlands,AlphaTauri,GAS,4,-7.165499999999998,-28.661999999999992,SOFT,15.5,92.99,87.05975,99.58275,-0.07705667276051187
Netherlands,Mercedes,HAM,3,17.429,52.287,MEDIUM,19.0,107.64366666666668,79.5,117.79666666666667,0.16191384537254086
Netherlands,Williams,LAT,4,-18.621999999999996,-74.48799999999999,SOFT,13.75,83.96066666666667,80.86175,111.911,-0.22179433226669626
Netherlands,Ferrari,LEC,4,-12.588999999999999,-50.355999999999995,SOFT,15.75,96.497,81.3115,113.11025000000001,-0.1304600143009627
Netherlands,Haas F1 Team,MAG,4,20.66725,82.669,MEDIUM,14.75,94.388,85.50150000000001,112.25125,0.21896056702123148
Netherlands,Haas F1 Team,MSC,4,20.805,83.22,MEDIUM,14.5,94.5735,84.827,114.71175,0.2199876286697648
Netherlands,McLaren,NOR,3,20.573666666666664,61.721,HARD,20.0,91.91533333333332,86.97500000000001,115.88799999999999,0.2238328026517157
Netherlands,Alpine,OCO,3,-20.239333333333335,-60.718,SOFT,20.0,104.48433333333334,88.51400000000001,109.54766666666667,-0.1937068715245986
Netherlands,Red Bull Racing,PER,4,-12.9695,-51.878,MEDIUM,15.5,96.08625,81.758,112.0015,-0.13497768931558884
Netherlands,McLaren,RIC,5,-5.778999999999999,-28.894999999999996,SOFT,11.2,100.97999999999999,84.44980000000001,111.0074,-0.05722915428797781
Netherlands,Mercedes,RUS,3,20.499666666666666,61.498999999999995,MEDIUM,19.0,108.747,79.72666666666667,118.58733333333333,0.18850788220977743
Netherlands,Ferrari,SAI,3,23.491666666666664,70.475,HARD,20.0,88.01100000000001,86.82166666666667,108.762,0.2669173929016448
Netherlands,Aston Martin,STR,4,-10.14825,-40.593,SOFT,15.5,96.92975,85.094,105.09,-0.10469695836417613
Netherlands,AlphaTauri,TSU,3,-50.275000000000006,-150.82500000000002,HARD,16.0,80.705,79.06566666666667,96.224,-0.6229477727526176
Netherlands,Red Bull Racing,VER,4,-19.0175,-76.07,SOFT,15.0,88.271,78.298,117.96733333333333,-0.21544448346569087
Netherlands,Aston Martin,VET,4,18.675,74.7,SOFT,14.5,94.557,89.4435,106.38600000000001,0.1974999206827628
Netherlands,Alfa Romeo,ZHO,4,-10.227,-40.908,SOFT,15.5,97.26525,83.5025,113.66875,-0.10514546562107228
Italy,Alpine,ALO,0,,0.0,MEDIUM,31.0,93.429,87.385,,
Italy,Alfa Romeo,BOT,1,24.729,24.729,MEDIUM,35.0,91.014,86.993,106.684,0.2717054519084976
Italy,Williams,DEV,1,24.637,24.637,SOFT,19.0,92.409,87.836,108.296,0.26660823080003027
Italy,AlphaTauri,GAS,1,25.363,25.363,MEDIUM,18.0,91.609,87.722,108.908,0.27686144374461025
Italy,Mercedes,HAM,1,24.284,24.284,MEDIUM,33.0,91.186,86.771,106.142,0.26631281117715433
Italy,Williams,LAT,2,25.496000000000002,50.992000000000004,HARD,23.5,106.169,87.68700000000001,122.5505,0.24014542851491494
Italy,Ferrari,LEC,3,23.697333333333333,71.092,SOFT,16.0,105.81366666666668,85.69433333333335,115.18433333333333,0.22395342756606737
Italy,Haas F1 Team,MAG,2,27.523,55.046,HARD,23.0,95.051,87.792,129.8445,0.2895603412904651
Italy,Haas F1 Team,MSC,1,24.796,24.796,MEDIUM,33.0,91.716,87.51,107.444,0.270356317327402
Italy,McLaren,NOR,2,25.7925,51.585,MEDIUM,24.5,98.98349999999999,85.993,124.75550000000001,0.260573731985634
Italy,Alpine,OCO,1,24.384,24.384,SOFT,19.0,91.754,87.885,107.973,0.2657540815659263
Italy,Red Bull Racing,PER,2,23.5915,47.183,HARD,21.0,90.838,86.6175,105.7895,0.25970959290164913
Italy,McLaren,RIC,1,25.153,25.153,MEDIUM,19.0,91.516,87.753,109.019,0.27484811399099607
Italy,Mercedes,RUS,2,24.6075,49.215,HARD,23.5,91.5255,86.2735,107.766,0.26885949817264043
Italy,Ferrari,SAI,2,24.11,48.22,MEDIUM,23.5,93.0015,85.783,125.16499999999999,0.2592431304871427
Italy,Aston Martin,STR,1,24.269,24.269,HARD,20.5,93.3115,88.14699999999999,108.132,0.2600858415093531
Italy,AlphaTauri,TSU,2,23.955,47.91,HARD,24.0,104.94200000000001,87.8345,121.7835,0.2282689485620628
Italy,Red Bull Racing,VER,2,23.935499999999998,47.870999999999995,MEDIUM,24.0,101.0775,85.275,119.86349999999999,0.23680344290272312
Italy,Alfa Romeo,ZHO,1,25.364,25.364,MEDIUM,18.0,92.22,87.774,109.541,0.27503795272175235
Singapore,Williams,ALB,0,,0.0,INTERMEDIATE,25.0,,122.121,,
Singapore,Alfa Romeo,BOT,1,32.164,32.164,INTERMEDIATE,33.0,127.048,119.484,,0.2531641584283106
Singapore,AlphaTauri,GAS,1,29.827,29.827,INTERMEDIATE,36.0,127.555,118.769,149.129,0.23383638430480969
Singapore,Mercedes,HAM,1,41.014,41.014,INTERMEDIATE,34.0,127.369,134.994,,0.3220092801231069
Singapore,Williams,LAT,0,,0.0,INTERMEDIATE,7.0,,126.2,,
Singapore,Ferrari,LEC,1,32.016,32.016,INTERMEDIATE,34.0,125.037,116.811,147.541,0.25605220854627025
Singapore,Haas F1 Team,MAG,2,35.9155,71.831,INTERMEDIATE,18.0,129.5605,121.40899999999999,,0.2772102608433898
Singapore,Haas F1 Team,MSC,2,33.016,66.032,INTERMEDIATE,20.5,127.583,119.91900000000001,,0.25878055853836324
Singapore,McLaren,NOR,1,30.515,30.515,INTERMEDIATE,36.0,146.728,118.746,,0.20796984897224796
Singapore,Red Bull Racing,PER,1,29.541,29.541,INTERMEDIATE,35.0,126.352,116.267,,0.23379922755476762
Singapore,McLaren,RIC,1,30.943,30.943,INTERMEDIATE,36.0,,119.07,,
Singapore,Mercedes,RUS,4,30.8135,123.254,MEDIUM,12.75,134.68766666666667,116.63425,140.97500000000002,0.22877744312149342
Singapore,Ferrari,SAI,1,30.594,30.594,INTERMEDIATE,35.0,127.162,118.296,,0.24059074251741872
Singapore,Aston Martin,STR,1,29.885,29.885,INTERMEDIATE,35.0,126.733,119.151,,0.23581072017548704
Singapore,AlphaTauri,TSU,1,31.306,31.306,INTERMEDIATE,39.0,126.961,118.716,,0.2465796583202716
Singapore,Red Bull Racing,VER,2,29.6075,59.215,INTERMEDIATE,20.0,129.3115,133.905,138.778,0.22896262126725003
Singapore,Aston Martin,VET,1,29.691,29.691,INTERMEDIATE,34.0,126.308,118.895,148.18,0.23506824587516228
Japan,Alpine,ALO,3,2548.384,7645.152,INTERMEDIATE,7.333333333333333,112.184,120.454,128.7535,22.71610924909078
Japan,Alfa Romeo,BOT,2,3816.355,7632.71,INTERMEDIATE,3.0,122.174,156.668,132.897,31.23704716224401
Japan,AlphaTauri,GAS,4,-61.496,-245.984,INTERMEDIATE,4.75,133.72633333333332,132.893,129.5875,-0.4598645492411119
Japan,Mercedes,HAM,2,3810.8385,7621.677,INTERMEDIATE,4.5,115.367,125.761,132.216,33.03230993264972
Japan,Williams,LAT,2,3816.0785,7632.157,INTERMEDIATE,2.5,,158.944,135.69,
Japan,Ferrari,LEC,2,3808.0515,7616.103,INTERMEDIATE,3.5,112.863,117.982,132.483,33.74047739294543
Japan,Haas F1 Team,MAG,2,3813.8035,7627.607,INTERMEDIATE,3.5,118.331,135.41649999999998,133.938,32.229960872467906
Japan,Haas F1 Team,MSC,2,3812.8714999999997,7625.7429999999995,INTERMEDIATE,5.5,120.481,131.6395,129.854,31.64707713249392
Japan,McLaren,NOR,2,3815.563,7631.126,INTERMEDIATE,3.0,122.34,154.186,131.652,31.188188654569235
Japan,Alpine,OCO,2,3809.4995,7618.999,INTERMEDIATE,3.5,114.89,123.6685,131.686,33.157798764035164
Japan,Red Bull Racing,PER,2,3809.033,7618.066,INTERMEDIATE,3.5,114.053,120.60050000000001,131.551,33.397043479785715
Japan,McLaren,RIC,2,3813.549,7627.098,INTERMEDIATE,4.0,115.504,129.9505,134.512,33.01659682781548
Japan,Mercedes,RUS,2,3814.8865,7629.773,INTERMEDIATE,3.5,116.796,129.868,136.643,32.6628180759615
Japan,Aston Martin,STR,3,2549.438333333333,7648.315,INTERMEDIATE,6.333333333333333,115.7105,127.06766666666665,128.3105,22.032903957145923
Japan,AlphaTauri,TSU,3,2550.2230000000004,7650.669000000001,INTERMEDIATE,6.666666666666667,115.435,125.41266666666667,129.94549999999998,22.092285701910168
Japan,Red Bull Racing,VER,2,3806.031,7612.062,INTERMEDIATE,3.5,112.865,116.40350000000001,130.625,33.7219775838391
Japan,Aston Martin,VET,2,3816.9725,7633.945,INTERMEDIATE,2.5,,162.377,132.958,
Japan,Alfa Romeo,ZHO,3,2553.076,7659.228,INTERMEDIATE,6.0,114.7635,130.74833333333333,128.966,22.246411097605076
United States,Williams,ALB,2,24.456,48.912,MEDIUM,9.0,117.214,105.0055,123.1,0.20864401863258655
United States,Alpine,ALO,2,31.7835,63.567,HARD,11.0,130.9775,126.7415,,0.2426638163043271
United States,Alfa Romeo,BOT,1,24.995,24.995,MEDIUM,10.0,104.431,104.905,123.216,0.23934463904396205
United States,AlphaTauri,GAS,2,26.296,52.592,HARD,16.5,103.7055,103.631,125.86599999999999,0.2535641793347508
United States,Mercedes,HAM,2,24.263,48.526,HARD,17.0,102.82749999999999,102.283,121.3425,0.23595827964309163
United States,Williams,LAT,2,24.752000000000002,49.504000000000005,MEDIUM,9.0,125.311,104.94200000000001,124.309,0.19752455889746312
United States,Ferrari,LEC,2,24.0275,48.055,HARD,17.5,108.884,102.416,118.967,0.22067062194629147
United States,Haas F1 Team,MAG,1,29.034,29.034,HARD,18.0,128.058,105.624,,0.22672539005763015
United States,Haas F1 Team,MSC,2,24.928,49.856,HARD,16.5,114.919,103.9165,123.828,0.2169180031152377
United States,McLaren,NOR,2,23.871000000000002,47.742000000000004,HARD,17.0,103.29050000000001,103.809,122.959,0.2311054743659872
United States,Alpine,OCO,2,24.7795,49.559,HARD,22.5,115.6075,103.937,122.01,0.21434163008455331
United States,Red Bull Racing,PER,2,24.094,48.188,HARD,19.0,102.14,102.702,121.6,0.2358919130605052
United States,McLaren,RIC,2,25.323,50.646,HARD,17.5,104.5655,104.73599999999999,125.8365,0.24217356585106942
United States,Mercedes,RUS,3,26.19333333333333,78.58,HARD,18.0,102.50733333333334,102.49333333333334,124.75599999999999,0.2555264338811532
United States,Ferrari,SAI,0,,0.0,MEDIUM,1.0,115.016,,,
United States,Aston Martin,STR,1,25.419,25.419,MEDIUM,16.0,103.976,105.755,123.237,0.24446987766407632
United States,AlphaTauri,TSU,2,23.4865,46.973,MEDIUM,16.5,103.483,104.10300000000001,122.6375,0.22695998376544937
United States,Red Bull Racing,VER,2,28.04,56.08,HARD,17.5,101.982,102.1265,124.912,0.2749504814575121
United States,Aston Martin,VET,2,31.281000000000002,62.562000000000005,MEDIUM,21.5,110.7355,102.9575,136.679,0.2824839369488556
United States,Alfa Romeo,ZHO,2,26.162,52.324,HARD,11.5,105.956,119.47649999999999,127.583,0.24691381328098455
Mexico,Williams,ALB,1,23.187,23.187,MEDIUM,38.0,89.558,84.765,102.895,0.25890484378838297
Mexico,Alpine,ALO,1,23.133,23.133,MEDIUM,40.0,89.42,84.391,104.059,0.2587005144263028
Mexico,Alfa Romeo,BOT,1,23.869,23.869,MEDIUM,39.0,88.292,85.151,104.987,0.270341593802383
Mexico,AlphaTauri,GAS,1,29.155,29.155,MEDIUM,40.0,88.285,85.351,109.022,0.33023729965452797
Mexico,Mercedes,HAM,1,23.31,23.31,MEDIUM,29.0,86.247,83.261,103.03,0.27027027027027023
Mexico,Williams,LAT,2,23.9215,47.843,HARD,26.0,89.0835,85.993,105.352,0.2685289643985699
Mexico,Ferrari,LEC,1,22.202,22.202,SOFT,30.0,87.759,85.165,101.971,0.2529882974965531
Mexico,Haas F1 Team,MAG,1,23.716,23.716,MEDIUM,38.0,88.642,85.584,105.105,0.2675481148891045
Mexico,Haas F1 Team,MSC,1,23.697,23.697,SOFT,29.0,88.911,86.017,104.201,0.26652495191821035
Mexico,McLaren,NOR,1,22.634,22.634,MEDIUM,31.0,87.562,84.282,104.158,0.258491126287659
Mexico,Alpine,OCO,1,22.313,22.313,MEDIUM,33.0,87.662,84.299,103.678,0.2545344619105199
Mexico,Red Bull Racing,PER,1,24.832,24.832,SOFT,26.0,87.186,83.566,104.038,0.28481636960062395
Mexico,McLaren,RIC,1,22.284,22.284,MEDIUM,44.0,87.285,84.601,102.369,0.25530159821275134
Mexico,Mercedes,RUS,2,22.979999999999997,45.959999999999994,HARD,34.5,86.368,82.9175,105.13499999999999,0.26607076695072246
Mexico,Ferrari,SAI,1,23.478,23.478,SOFT,32.0,87.56,84.344,103.448,0.2681361352215624
Mexico,Aston Martin,STR,2,23.2895,46.579,MEDIUM,20.5,88.526,85.3105,103.65700000000001,0.2630809027856223
Mexico,AlphaTauri,TSU,1,22.493,22.493,MEDIUM,25.0,97.9075,84.2715,103.104,0.2297372519980594
Mexico,Red Bull Racing,VER,1,22.484,22.484,SOFT,28.0,86.845,83.861,101.339,0.2588980367321089
Mexico,Aston Martin,VET,1,22.541,22.541,SOFT,38.0,88.89,85.14,103.717,0.25358308021149734
Mexico,Alfa Romeo,ZHO,1,24.162,24.162,MEDIUM,45.0,89.926,85.248,103.748,0.2686875875720036
Brazil,Williams,ALB,3,23.692666666666668,71.078,MEDIUM,15.666666666666666,96.46866666666666,91.367,100.98733333333332,0.24559960747185616
Brazil,Alpine,ALO,3,25.395333333333337,76.186,MEDIUM,17.333333333333332,82.38166666666667,77.123,102.19366666666667,0.3082643792105849
Brazil,Alfa Romeo,BOT,2,24.371499999999997,48.742999999999995,MEDIUM,22.5,81.2635,77.15100000000001,94.3655,0.29990709236003865
Brazil,AlphaTauri,GAS,3,23.311666666666667,69.935,SOFT,19.0,83.93299999999999,77.40733333333334,101.03966666666668,0.27774137307932123
Brazil,Mercedes,HAM,2,23.8625,47.725,MEDIUM,24.0,80.0515,76.52950000000001,92.90350000000001,0.2980893549777331
Brazil,Williams,LAT,3,25.656666666666666,76.97,MEDIUM,17.333333333333332,90.015,78.42266666666667,104.40533333333333,0.28502656964579975
Brazil,Ferrari,LEC,3,25.5,76.5,MEDIUM,14.666666666666666,84.64533333333334,90.92866666666667,95.03966666666668,0.3012570096402243
Brazil,Haas F1 Team,MSC,2,24.905,49.81,MEDIUM,23.0,81.751,77.81649999999999,96.38550000000001,0.30464459150346784
Brazil,McLaren,NOR,2,27.0365,54.073,MEDIUM,22.5,81.3765,77.9105,98.019,0.3322396514964394
Brazil,Alpine,OCO,2,24.182000000000002,48.364000000000004,MEDIUM,23.5,81.757,77.2005,94.57300000000001,0.2957789547072422
Brazil,Red Bull Racing,PER,2,23.113,46.226,MEDIUM,23.5,80.64099999999999,77.064,93.44999999999999,0.2866159893850523
Brazil,Mercedes,RUS,2,23.536,47.072,MEDIUM,24.5,80.019,76.254,92.93,0.2941301440907784
Brazil,Ferrari,SAI,3,24.177000000000003,72.531,MEDIUM,17.666666666666668,85.43466666666666,76.576,100.55799999999999,0.28298817029777146
Brazil,Aston Martin,STR,2,23.7115,47.423,MEDIUM,25.0,81.91749999999999,78.3615,93.9465,0.28945585497604304
Brazil,AlphaTauri,TSU,3,23.608,70.824,SOFT,18.0,94.94333333333333,86.27466666666668,106.22933333333333,0.24865358283888636
Brazil,Red Bull Racing,VER,3,29.016666666666666,87.05,SOFT,18.333333333333332,82.45066666666666,92.55066666666669,98.661,0.35192761732268185
Brazil,Aston Martin,VET,2,24.233,48.466,MEDIUM,23.0,81.4115,77.7705,94.941,0.2976606499081825
Brazil,Alfa Romeo,ZHO,2,24.825,49.65,MEDIUM,18.5,81.5395,77.80250000000001,94.9855,0.30445366969382937
Abu Dhabi,Williams,ALB,2,21.741999999999997,43.483999999999995,HARD,17.5,94.74799999999999,92.44800000000001,111.241,0.2294718622028961
Abu Dhabi,Alpine,ALO,1,21.73,21.73,HARD,13.5,94.0595,91.61449999999999,110.604,0.2310239795023363
Abu Dhabi,Alfa Romeo,BOT,1,22.593,22.593,HARD,30.0,96.222,93.039,113.328,0.2348007732119474
Abu Dhabi,AlphaTauri,GAS,1,21.865,21.865,SOFT,14.0,96.422,93.38,111.393,0.2267636016676692
Abu Dhabi,Mercedes,HAM,1,21.227,21.227,HARD,27.5,111.1115,91.6885,110.886,0.19104233135184026
Abu Dhabi,Williams,LAT,2,23.732999999999997,47.465999999999994,MEDIUM,18.333333333333332,112.28766666666667,94.21433333333334,115.1095,0.2113589203919694
Abu Dhabi,Ferrari,LEC,1,22.225,22.225,MEDIUM,21.0,93.538,91.891,111.201,0.23760396844063378
Abu Dhabi,Haas F1 Team,MAG,1,22.354,22.354,HARD,28.0,95.327,93.391,113.068,0.23449809602735847
Abu Dhabi,Haas F1 Team,MSC,2,22.878,45.756,HARD,17.0,94.237,92.3575,113.106,0.24277088616997572
Abu Dhabi,McLaren,NOR,2,21.862000000000002,43.724000000000004,HARD,21.0,93.8065,91.85300000000001,110.8065,0.23305421266116955
Abu Dhabi,Alpine,OCO,2,21.768,43.536,HARD,20.5,93.98750000000001,91.876,110.89150000000001,0.2316052666578002
Abu Dhabi,Red Bull Racing,PER,2,21.3985,42.797,HARD,16.5,93.3645,91.16399999999999,110.80199999999999,0.22919310872976342
Abu Dhabi,McLaren,RIC,1,21.886,21.886,MEDIUM,19.0,95.233,93.54,112.187,0.2298152951182888
Abu Dhabi,Mercedes,RUS,2,26.0245,52.049,HARD,19.5,93.151,91.255,113.9765,0.27937971680389906
Abu Dhabi,Ferrari,SAI,2,21.738500000000002,43.477000000000004,HARD,19.5,93.173,90.87950000000001,110.2595,0.23331329891706826
Abu Dhabi,Aston Martin,STR,2,21.779,43.558,HARD,20.5,94.509,91.93950000000001,110.3185,0.23044366145023226
Abu Dhabi,AlphaTauri,TSU,2,21.9435,43.887,HARD,19.0,93.9875,92.162,111.9845,0.23347253624152148
Abu Dhabi,Red Bull Racing,VER,1,22.713,22.713,MEDIUM,20.0,94.033,91.882,111.197,0.24154286261206173
Abu Dhabi,Aston Martin,VET,1,23.201,23.201,MEDIUM,25.0,95.416,93.494,113.561,0.24315628406137338
Abu Dhabi,Alfa Romeo,ZHO,2,22.785,45.57,HARD,22.0,94.878,93.3295,112.6455,0.24015050907481186
